idx,AuthorID,Name,PaperCount,hIndex,email,Gender
13117,10720539,Mykola Lavreniuk,46,11,,
13118,10720545,Yasaman Ettefagh,5,2,,
13119,10721053,Youness Mansar,5,4,,
13120,10721060,Behrooz Hashemian,13,6,,
13121,10721120,Ramakanth Pasunuru,30,15,,
13122,10721237,Sertaç Akar,32,8,,
13123,10721272,Gebreab K Zewdie,15,6,,
13124,10721376,Christoph Frick,11,7,,
13125,10721457,Ram Gnanadesikan,63,23,,0
13126,10721551,Sonam Choudhary,20,2,,
13127,10721627,Damian Trilling,84,20,,
13128,10721685,Brigitte Sèradour,51,13,,
13129,10721789,David Von Dollen,14,6,,
13130,10721822,David L. Jensen,14,8,,
13131,10721924,Ayhan Ateşoğlu,22,4,,
13132,10722068,Christin Jose,6,3,,
13133,10722248,Cheng-Kai Lu,38,9,,
13134,10722472,Sunanda Biradar,19,4,,
13135,10722848,Mubarik Mohamoud,1,1,,
13136,10722892,Yu-Chi Sun,9,7,,
13137,10723105,Navid Mahmoudian Bidgoli,12,3,,
13138,10723151,Ali Chelli,54,16,,
13139,10723295,Dhruv Madeka,13,4,,
13140,10723339,Daji Wu,10,6,,
13141,10723413,Duanfang Cao,25,7,,
13142,10723567,Kiran K Solingapuram Sai,73,9,,
13143,10723663,Shani A Mani,35,13,,
13144,10723836,Pushkar Sevekar,2,2,,
13145,10724008,Michelle Dennis,76,19,,
13146,10724083,Federico Parezzan,2,1,,
13147,10724388,Dorothy F Parker,16,9,,
13148,10724445,Sarah M Friedewald,40,12,,
13149,10724453,Sathiya Murthi Panchatcharam,51,8,,
13150,10724534,Dane Corneil,13,5,,
13151,10724536,Yuecheng Shen,76,19,,
13152,10724609,Nikola Marković,58,12,,
13153,10724971,Jonathan Vöglein,46,12,,
13154,10725387,Navyata Sanghvi,6,3,,
13155,10725701,Yong-Min Tai,8,3,,
13156,10725775,C-w Chiu,44,11,,
13157,10725778,Tatiane Cantarelli Rodrigues,19,4,,
13158,10725852,Mathew Titus,9,4,,0
13159,10725862,Giuliana Vaccarino Gearty,2,1,,
13160,10725892,Paulina E Galavis,32,5,,
13161,10725906,Ponnusamy Sukumar,9,4,,
13162,10726071,Jing Chen,34,14,,
13163,10726109,Samuel Edwards,365,60,,
13164,10726128,Alexandr Pozdeev,15,3,,
13165,10726221,Claire Bishop,41,13,,
13166,10726253,Lia Bozarth,13,4,,
13167,10726426,Ivy Lee,11,6,,
13168,10726446,Thomas Richardson,136,38,,
13169,10726525,Kathryn Johnson,85,29,,
13170,10726623,Nina Vindegaard,5,5,,
13171,10726901,Isack Bulugu,12,4,,
13172,10726978,Bingrong Xu,17,3,,
13173,10727193,Meriem Chekir,4,2,,
13174,10727266,Vasileios Charisopoulos,14,7,,
13175,10727318,Chang-qi Cao,26,5,,
13176,10727389,Stephan Antholzer,20,11,,
13177,10727456,Harimohan Rai,62,18,,
13178,10727525,Severine Alvain,49,25,,
13179,10727692,Laxaviera Elphage,1,1,,
13180,10727696,Wedad Alawad,6,2,,
13181,10727711,Charles Lovering,16,6,,
13182,10727798,Samir Reddigari,9,4,,
13183,10727884,Kyle D Schulze,37,16,,
13184,10727958,Sara Saberi Behdad,121,24,,
13185,10728123,Kevin Frans,10,4,,
13186,10728487,Siti Fairuz Abdullah,11,6,,
13187,10728525,Andras Iklody,10,3,,
13188,10728818,Adrien Le Pogam,10,5,,
13189,10728998,Chengqian Che,8,4,,
13190,10729032,Naresh Gunaratnam,87,16,,
13191,10729071,Pamela Martin Del Olmo,2,2,,
13192,10729158,Liang Sang,15,5,,
13193,10729305,Alok Negi,27,8,,
13194,10729566,Seungeon Kim,11,4,,
13195,10729572,Sunmok Kim,5,3,,
13196,10729794,Francesca di Cicco,9,5,,
13197,10729889,Renzhen Wang,11,5,,
13198,10729896,Kaylea Haynes,12,5,,
13199,10729963,Trishala Neeraj,6,4,,
13200,10730441,Ömer Acer,33,8,,
13201,10730629,Arijana Pacić,18,6,,
13202,10730649,William Macke,16,7,,
13203,10730666,Siddha Ganju,26,6,,
13204,10730679,Zhouhong Ge,17,9,,
13205,10730731,Nader H. H. Aldeeb,7,2,,
13206,10730761,Keith Angelino,7,4,,
13207,10730954,Benjamin Schenkenberger,2,1,,
13208,10731040,Stefano Varani,7,2,,
13209,10731111,Jonathan Bapst,50,8,,
13210,10731186,Mouhand Saïd Allili,3,2,,
13211,10731233,Thomas Cink,16,6,,
13212,10731364,Amirreza Samiei,3,2,,
13213,10731383,Jidong Gao,151,31,,
13214,10731566,Ceyhun Çelik,5,4,,
13215,10731825,Diego Scarabelli,26,9,,
13216,10732071,David J Mitten,18,11,,
13217,10732316,Jason R Gee,62,22,,
13218,10732399,Olivier Dubrule,89,21,,0
13219,10732656,She Kun,54,6,,
13220,10732857,Joao P De Almeida Martins,10,7,,
13221,10732949,Josiah B Passmore,14,7,,
13222,10733105,Yuta Kawachi,5,3,,
13223,10733258,Justin Correll,6,3,,
13224,10733398,Sudheesh Singanamalla,16,7,,
13225,10733400,Mohammad-hadi Khoshtaghaza,98,25,,
13226,10733817,Fuhong Song,14,5,,
13227,10733828,Mirza Mansoor Baig,93,17,,
13228,10733905,Xinru Yang,44,9,,
13229,10734287,Xiuye Gu,13,7,,
13230,10734336,Samuel Eilenberg,139,47,,
13231,10734520,Saeed Farzanefar,37,5,,
13232,10734625,Michele L Polfuss,33,10,,
13233,10734657,Endo Yasunori,4,2,,0
13234,10734709,Orawit Thinnukool,64,9,,
13235,10734735,Philip Yeres,7,5,,
13236,10734751,Laura Scognamiglio,63,19,,
13237,10734922,Qunfang Long,22,5,,
13238,10734982,Ilya Feige,28,10,,
13239,10735446,Ramanan Sekar,17,8,,
13240,10735510,Fred Hohman,38,16,,
13241,10735583,Eze O Ahanonu,8,2,,
13242,10735778,Ryandhimas Edo Zezario,15,6,,
13243,10735877,Tianle Yuan,71,21,,
13244,10735931,Martin A Kainz,50,8,,
13245,10735955,Benedikt Boenninghoff,15,4,,
13246,10736176,Olivier Jaquet,43,14,,
13247,10736353,Loic Sorbier,52,11,,
13248,10736408,Srivatsan Srinivasan,21,7,,
13249,10736535,J. Richard Smith,129,13,,
13250,10736587,Chee J Pua,30,13,,
13251,10736589,Saram Lee,16,10,,
13252,10736668,Piergiuseppe Piovesana,30,9,,
13253,10736827,Raghu Erapaneedi,6,3,,
13254,10736852,Fatma S. Abousaleh,3,2,,
13255,10736906,Nathanael Lemessa Baisa,16,8,,
13256,10737060,Siddharth Karamcheti,22,12,,
13257,10737245,Raphael Angulu,13,4,,
13258,10737256,Youguang Yu,5,1,,
13259,10737291,Hiroaki Mikami,6,3,,
13260,10737646,Wenbo Han,202,38,,
13261,10737793,Siting Liu,17,8,,
13262,10738131,Dimas Firmanda Al Riza,26,11,,
13263,10738310,Palani Thanaraj Krishnan,12,4,,
13264,10738475,Marzia Hoque Tania,26,8,,
13265,10738664,Lakshmi Ravikularaman Karlmarx,17,5,,
13266,10738765,Jorge Herrerias,4,3,,
13267,10738862,Sarah Aldhaheri,19,5,,
13268,10739178,Waqas Ellahi,12,4,,
13269,10739214,Joanne Blair,70,9,,
13270,10740068,Damianos Damianou,4,4,,
13271,10740185,Alessandro Corzani,25,10,,
13272,10740213,Liu Qingyun,73,5,,0
13273,10740417,Ariane Nguyen,17,7,,
13274,10740534,N. K. Chandra Babu,4,3,,
13275,10740650,Victor Carbune,93,3,,0
13276,10740714,Simon Luo,12,5,,
13277,10740736,Alexandra Papadaki,7,4,,
13278,10740824,Birger Niss,2,2,,
13279,10740885,Davide Pirrone,13,4,,
13280,10740914,Maxim Rakhuba,20,7,,
13281,10740951,Martin Navaroli,44,18,,
13282,10741198,Liane Makatura,12,4,,
13283,10741225,Minsuk Chang,25,8,,
13284,10741401,Yuming Jiang,49,18,,
13285,10741420,Yongyan Jiang,5,3,,
13286,10741701,Moritz Stolpe,42,20,,
13287,10741829,Peter C Tiemeijer,64,17,,
13288,10742388,Sanjay Patil,11,4,,
13289,10742390,Tianmu Li,15,4,,
13290,10742475,Sunil Kumar Gaire,8,3,,
13291,10742505,Zhuanyi Huang,10,4,,
13292,10742557,Philippe Maillard,128,36,,
13293,10742611,Christophe Valorge,19,10,,
13294,10742728,James Cambias,1,1,,
13295,10743030,Tao Shen,392,38,,
13296,10743097,Miyamoto Sadaaki,4,2,,0
13297,10743183,Yodai Takei,14,8,,
13298,10743378,Tuba Tarverdizadeh,1,1,,
13299,10743567,Luisa Sabrina Stark,86,33,,
13300,10743797,Mathias Kraus,24,11,,
13301,10744175,Rebecca Dutta,17,8,,
13302,10744281,Marija Milkovic Perisa,18,5,,
13303,10744476,Harvi F Hart,90,17,,
13304,10744686,Lucas Altenkamper,229,30,,
13305,10744697,Roya Norouzi Kandalan,7,3,,
13306,10744785,Peter John Loewen,127,20,,
13307,10744810,José E Andrade,169,35,,
13308,10744834,Tamas Gajdos,10,5,,
13309,10744841,Sangyun Oh,8,3,,
13310,10745048,Emily Brudner,5,3,,
13311,10745072,Luciano Ramello,713,61,,
13312,10745148,Hina Shakir,11,5,,
13313,10745567,Sitao Xiang,11,7,,
13314,10745604,Changhao Shan,8,7,,
13315,10745770,John Egan,2,2,,
13316,10745951,Vasileios C Pezoulas,69,10,,
13317,10745990,Giulio Fabbian,96,24,,
13318,10746208,Giancarmine Fasano,179,22,,
13319,10746270,Guilherme A Zimeo Morais,9,6,,
13320,10746507,Chris Rooper,95,19,,
13321,10746531,Kristalia Melessanaki,40,14,,
13322,10746566,Shijing Sun,83,28,,
13323,10746613,Miguel A. Ferrerc,1,1,,
13324,10746656,Pedro Fernando Almeida Di Donato,9,5,,
13325,10746764,Koji Ichie,5,3,,
13326,10746768,Fabien Castan,8,4,,
13327,10746945,Li Sulimowicz,4,2,,
13328,10747009,Jean Mélou,13,4,,
13329,10747025,Meaghan Bond,11,5,,
13330,10747181,Nobutoshi Yasojima,8,3,,
13331,10747198,Atsushi Katagiri,105,18,,
13332,10747203,Md. Ali Hossain,51,9,,0
13333,10747282,Guhan Ram Venkataraman,23,8,,
13334,10747375,Dongzhu Liu,14,6,,
13335,10747566,Steven D Leach,238,66,,
13336,10747596,Tarek Alsaied,161,16,,
13337,10747984,Adeel Yousaf,12,7,,
13338,10748054,Kasper Claes,17,10,,
13339,10748182,Imène Belahcene,132,58,,
13340,10748528,Qiaoqi Luo,9,3,,
13341,10748614,Md. Sabbir Ejaz,4,3,,
13342,10748640,Adam J Riesselman,16,11,,
13343,10748649,Apostolos Gaitanidis,79,15,,
13344,10748681,Raluca G Chelu,19,10,,
13345,10748731,María Elena Dominguez Jiménez,34,7,,
13346,10748825,Daniele Trifiro,50,31,,
13347,10749056,Natalia L Almeida,23,9,,
13348,10749372,Oliver Mothes,17,6,,
13349,10749586,Arash J Sayari,52,8,,
13350,10749772,Paulo Dantas,2,1,,
13351,10749948,Barbaros Dokumaci,21,6,,
13352,10750020,Dieu Linh Tran,15,6,,
13353,10750302,Waqas Jahangir,1,1,,
13354,10750431,Yohan Jun,18,9,,0
13355,10750609,Shelly R Mcfarlane,40,19,,
13356,10750745,Dwight E Fox,15,11,,
13357,10750853,Ty Nguyen,20,8,,
13358,10750877,Janghee Cho,13,5,,
13359,10750882,Anita Enmark,30,8,,
13360,10751255,Natalie Ein,16,6,,1
13361,10751260,Michael Dohopolski,50,9,,
13362,10751268,John Hauser,26,17,,
13363,10751522,Mohammad Alauthman,36,10,,
13364,10751715,Dai Yiruo,1,1,,
13365,10751749,Kathrin Ballweg,18,5,,
13366,10751796,Freerk G Venhuizen,18,9,,
13367,10751820,Natasha Hulse,23,8,,
13368,10751841,Vish Nath,55,14,,
13369,10751858,Hong-ming Hsu,4,2,,
13370,10751924,Monica Garzuglia,7,5,,
13371,10752059,Judit Recknagel,3,2,,
13372,10752097,Marie S Moore,5,4,,1
13373,10752601,Zhang Yu-nong,30,6,,
13374,10752846,Rachel Soobitsky,4,2,,
13375,10753022,Mario Di Francesco,98,27,,
13376,10753214,Aliaksandr Siarohin,26,13,,
13377,10753224,Laetitia Grabot,14,6,,
13378,10753629,Poojitha Ojamies,11,4,,
13379,10753653,Tiziana Monteverde,14,8,,
13380,10753757,Yuling Tzeng,55,12,,1
13381,10753797,Shi Chang-ting,7,1,,
13382,10754036,Timothy I Cannings,20,7,,
13383,10754103,Arjun Bhagoji,34,16,,
13384,10754260,Sunay V Chankeshwara,44,17,,
13385,10754528,M. Dovale Álvarez,13,12,,
13386,10754559,Huy Quang Ung,2,1,,
13387,10754561,Donato Calabria,43,16,,
13388,10754616,Beth Louise Ziniti,18,9,,
13389,10754804,Mathew R Divine,7,6,,
13390,10755264,Amin M. Almseden,1,1,,
13391,10755270,Rumen Hristov,11,6,,
13392,10755382,Tinsae Dulecha,10,4,,
13393,10755448,Kaveh Shad,4,2,,
13394,10755508,Stefan Walz,25,4,,
13395,10755743,Takayuki Nakatsuka,16,4,,
13396,10756122,Vaden Masrani,21,8,,
13397,10756256,Alessandro Cipriano,34,7,,
13398,10756323,Georgina Browne,10,6,,
13399,10756505,Samruddhi Shreeram Kulkarni,7,3,,
13400,10756539,Ryousuke Takasawa,2,1,,
13401,10756995,Patricia Gonzalez,21,4,,
13402,10757024,Joe Kai Chung Chan,15,9,,
13403,10757332,Mohammad Mahdi Kiani,7,4,,
13404,10757438,Henrique Bergallo Rocha,4,2,,
13405,10757649,Derya Atamtürk,14,5,,
13406,10757662,Claire Dupaquier,4,3,,
13407,107577345,Kirill Elokhin,14,1,,
13408,107577738,Lars Henry Petersson,27,12,,0
13409,107578540,Tran Viet Khoa,8,4,,
13410,10757919,Carol Jo Crannell,115,18,,
13411,107579561,William Duncan Macmillan,83,11,,
13412,107579678,Н.Р. Вlume,1,1,,
13413,107579766,Eiswary Nadarajoo,1,1,,
13414,107580128,Norppa Joni,1,1,,
13415,107580638,Ian Ashton,5,4,,
13416,107580738,Pavel Semkin,3,3,,
13417,107581222,Galen Yacalis,4,2,,
13418,107581421,Ahmed Alboksmaty,11,4,,
13419,10758143,Clareann Bunker,240,50,,
13420,107583125,Chloe Street,3,1,,1
13421,107583178,Muhannad Alashhab,4,2,,
13422,10758421,Dalu Yang,20,5,,
13423,10758425,Dongyu Yang,26,4,,
13424,10758475,Parisa Shamsesfandabadi,6,2,,
13425,107584949,Nathanael Nelson King,2,1,,
13426,10758553,Shane A Maloney,30,12,,
13427,107586172,Christoph De Haen,1460,97,,
13428,10758628,Federico Galatolo,16,2,,
13429,10758635,Yoshitsugu Kaneko,16,7,,
13430,107586889,Bin Zheng,7,3,,
13431,10758721,Arefeh Babazadeh,76,13,,
13432,107587609,Javier Araiza,46,15,,
13433,10758899,Birgit Komander,4,2,,
13434,107589418,Nicolas Roberts,25,5,,
13435,107590073,Mohammed M. Ezz,2,2,,
13436,107590395,Karl Kraus,130,20,,0
13437,107590670,Pilar Esteve Pastor,9,3,,
13438,107592290,Marten Geertsema,112,27,,
13439,10759342,Grant S. Mcintyre,10,7,,
13440,107593973,Lovász,3,1,,
13441,10759487,Alberto Manfreda,111,31,,
13442,107595259,Gwenaél Schmitt,4,4,,
13443,107596803,Santina Contreras,17,7,,
13444,107598106,Jaemin Na,11,2,,
13445,107598994,Margherita Milite,44,19,,
13446,10759933,Joseph Bonner,37,15,,
13447,107599628,Tatsuki Kotajima,3,1,,
13448,107600071,Zhafirah Zhafarina,5,2,,
13449,107600849,Didier Berthet,6,4,,
13450,10760092,Rudolf Hans Morf,69,23,,
13451,107601584,Marely Lee,2,2,,
13452,10760242,Ruben Hühnerbein,5,3,,
13453,107604155,Joel Koh En Wei,14,9,,
13454,107604501,Deanna Weller,6,6,,
13455,10760455,Raphael Daveau,14,6,,
13456,107604689,Tammas Loughran,13,7,,
13457,107605012,Richard Sliuzas,190,33,,
13458,107605260,Sarita Gokavarapu,3,1,,
13459,10760599,Paavo Rinkkala,6,4,,
13460,107606014,Mirela Tulbure,66,25,,
13461,107606159,Jihyong Oh,8,5,,
13462,107606610,Ling-chi Kuo,151,62,,
13463,10760662,Thomas A. Nodes,7,5,,0
13464,107606654,Hideki Kurashige,4,1,,
13465,10760820,Marian-Daniel Iordache,45,20,,0
13466,10761103,Yinglong Zheng,5,3,,
13467,107611144,Mahendra Doraisami,4,2,,
13468,10761233,Haiyun Peng,29,14,,
13469,107612763,Anuruddha Marambe,1,1,,
13470,107612857,Sesar Joint Undertaking,1,1,,
13471,107612876,Silvia Giada,6,5,,
13472,10761342,Ruth Motunrayo Ogunnaike,3,3,,
13473,10761395,Ellen W Rowe,21,13,,
13474,10761436,Sara Hajbane,7,5,,
13475,107614420,Joon‐hyung Doh,278,38,,
13476,107614853,Niyatee I. Bhatt,1,1,,
13477,107614919,Giacomo Crucil,10,3,,
13478,107615331,Andreas Niederberger,26,4,,
13479,107616242,Nikolaos Manthos,1078,93,,
13480,10761654,Robert Prophet,12,9,,
13481,10761698,Shaima Algabli,6,2,,1
13482,107617325,Habib Slim,5,2,,
13483,10761858,Rashmika K Patole,14,4,,
13484,10761859,Wesley Everman,98,17,,
13485,107618829,Heckathorne Cw,1,1,,
13486,10761983,Danny Wang,35,14,,
13487,10762131,Dawood Chanti,11,4,,
13488,107621684,Eric Arazo,13,5,,
13489,107623269,Joao Carlos Virgolino Soares,11,4,,
13490,107624933,Aniza Albar,6,1,,
13491,10762571,Trevor Hawke,8,5,,
13492,107626085,Indira Das,17,7,,
13493,107627938,Alexandra Boini,37,6,,
13494,107628012,Nirvan Sah,1,1,,
13495,10762821,Christian Gnann,22,9,,
13496,107628862,Dmytro Kolenov,13,3,,
13497,10762902,Muthukumaran Malarvel,24,6,,
13498,10762903,Roger Eibel,33,10,,
13499,10762938,Issa Qiqieh,10,5,,
13500,10763044,Haoang Li,25,8,,
13501,10763071,Alan C Brooks,7,4,,0
13502,107631615,Yiu Hon Lau,15,7,,
13503,10763186,Djeddi Meriem,1,1,,
13504,10763390,Christian Kames,18,8,,
13505,107636011,Fernando Plaz,2,1,,
13506,10763777,Siyu Zhang,18,5,,
13507,107639257,Sk . Mustak,12,5,,
13508,10763948,Sahand Salamat,22,10,,
13509,10764038,Antonella Toffetti,36,6,,
13510,107641318,Miguel A. Román,3,3,,
13511,107642596,Taylor Maddalene,10,3,,
13512,107643191,Robert Froeschl,185,47,,
13513,10764367,Sara Fraser,15,10,,
13514,10764423,Sepideh Shakeri,53,12,,
13515,107644468,Marin Klinger,16,5,,
13516,107644624,Stuart Lane,424,77,,
13517,107644771,Chantelle Layton,4,2,,
13518,10764520,Hui Qu,239,44,,
13519,107645403,Einstein Drive,2,1,,0
13520,107646342,Stine Hansen,8,3,,
13521,107646780,Simon Weschle,24,9,,
13522,107647163,Denis Kosmach,56,13,,
13523,107648227,Wenzhang Zhou,5,3,,
13524,10764869,Isabella Gallino,67,22,,
13525,107650230,Annkathrin Krämmer,3,3,,
13526,107650691,S M. Gitau,4,2,,
13527,107650725,Petra Van Mulders,357,60,,
13528,10765086,Nagaratna B Chittaragi,21,6,,
13529,10765297,Pham Quoc Thang,4,3,,
13530,10765409,Lujun Lin,8,2,,
13531,107654305,Alioune Fall,6,3,,
13532,10765538,Laura-ann Mcgill,34,13,,
13533,10765605,Berna Kireclioglu,1,1,,
13534,107657652,Pirkko Mustamo,6,4,,
13535,10765788,Joop Schaye,526,89,,
13536,10765900,Kevin Reuzé,6,3,,
13537,107660567,Kees Van Der Horst,3,1,,
13538,107661898,Vellanki Krishna Vamsi,1,1,,
13539,107662527,Carl Banton,4,3,,
13540,107663820,Lucie Lecoq,6,2,,
13541,10766564,Zhaozheng Zeng,3,2,,
13542,107666155,Richard Bon,53,24,,0
13543,10766619,Ioannis Kakkos,23,7,,
13544,107666855,Örn Samuel,1,1,,
13545,107666969,Denis Geraads,76,24,,0
13546,107667725,James Seager,32,12,,
13547,10766848,Nicolas Benech,101,16,,
13548,107668866,Caitlin M Mcshane,4,3,,
13549,107669554,Pablo Hernandez,4,3,,
13550,10767019,Carina Lehmer,12,6,,
13551,107670882,J. R. Sandschaper,6,5,,
13552,107670968,Jeroen Van Merriënboer,149,40,,
13553,107671411,Julio López,60,17,,
13554,10767337,D-a L An,34,9,,
13555,107674597,Qijie Bai,5,2,,
13556,10767507,Anas Abutaha,20,10,,
13557,107675932,Donald Mathers,2,1,,
13558,107676461,Chia Hui Tan,5,2,,
13559,10767924,Mohammad Rubaiyat Tanvir Hossai,1,1,,
13560,10767977,Imran A Rahman,94,20,,
13561,10768078,Troels H. P. Jensen,2,1,,
13562,107681060,Young-Tae Lim,38,12,,
13563,107681135,Yeon-Chang Wang,11,5,,
13564,107681580,Žiga Stopinšek,6,1,,
13565,107681801,Minqiang Deng,14,5,,
13566,107682036,Cred Unisdr,1,1,,
13567,107682208,Yonatan Svirsky,1,1,,
13568,10768348,Sudhir Sornapudi,13,7,,
13569,107685231,Cindy Delloye,4,2,,
13570,10768583,Lita Yang,16,10,,
13571,107685901,Axel H Masquelin,10,2,,
13572,107686724,Pirotti Francesco,2,2,,
13573,107687096,Allison J N Geduld,11,1,,
13574,107688483,Jonas Vestby,9,6,,
13575,10768909,Kaveh Amouzgar,21,6,,
13576,10768938,David Lemon,67,10,,
13577,107689383,Olli-Pekka Marttila,8,7,,
13578,107691106,Valeria Chávez,21,7,,
13579,107692485,Golam Rabiul Alam,12,4,,
13580,10769354,Ines Gasmi,13,4,,
13581,107694096,Katy Croff Bell,13,3,,
13582,10769438,Susan Lalondrelle,87,15,,
13583,10769461,Nikunj Saunshi,16,9,,
13584,107695818,Antonio Lopez,2,1,,
13585,107696234,Sokh Heng,13,3,,
13586,10769809,Feiyi Xu,8,3,,
13587,10769847,Sardar Mehboob Hussain,12,5,,
13588,107698641,Abdullah M. Algamdi,3,2,,
13589,107698675,ゴール，ルック ヴァン,2,1,,
13590,10769994,Umapada Palb,4,1,,
13591,107700387,Nicole Atcheson,9,4,,
13592,10770236,Yuliya Marchetti,15,4,,
13593,107702450,Ibnu Sina,5,5,,0
13594,10770281,Jinke Ren,21,11,,
13595,107703944,Frank Callaghan,12,7,,
13596,107703970,Christoforus Bayu Risanto,9,3,,
13597,107704714,Kerstin Lundstrom,2,2,,
13598,107705523,Elena Avila,2,1,,
13599,107707875,Arturo Evangelista,542,82,,
13600,10770837,Serim Ilday,40,9,,
13601,107709415,Brahmadevara Saivihari,1,1,,
13602,107709839,Abby Huggins,6,2,,
13603,107710637,Arvind Ramanathan,6,2,,
13604,10771087,Pascal Alexander Hager,31,9,,
13605,107712317,Hartmut Fahrner,2,1,,
13606,10771328,Greg Mori,204,54,,0
13607,107713818,Harsha Ratnaweera,13,5,,
13608,107714187,柳原 弘道,7,1,,
13609,10771461,Patrick Bogaart,70,23,,
13610,10771473,Ibrahim Ayed,15,7,,
13611,107715777,Cipolla Roberto,3,1,,
13612,10771584,Purificacion Marin Reina,6,3,,
13613,107716731,이선영,323,5,,0
13614,107716809,Florin Büchel,18,11,,
13615,10771701,Michel Morold,12,5,,
13616,107717273,Pierre-claude Morel,64,11,,
13617,10771776,Chi Hieu Le,36,7,,
13618,10771870,Afsheen Ali,7,4,,
13619,107718977,Summer Morlock,5,3,,
13620,107719371,Sabrina Mbajon Njiche,3,1,,
13621,107720607,Suzanne A. D. Harkness,1,1,,
13622,10772066,Matthew Mizielinski,38,20,,
13623,10772287,Yunus Emre Harmanci,23,7,,
13624,10772332,Sam Rudy,18,6,,
13625,10772334,Hadi Keivan Ekbatani,2,1,,
13626,107724943,Hieu Dao,8,4,,
13627,107727227,Michael Hammann,2,1,,
13628,10772724,Van-Duc Tran,12,5,,
13629,10772773,Çağlar Başsüllü,6,4,,
13630,10772835,Peter Csatorday,22,10,,0
13631,10772881,Marie-neige Chapel,3,1,,
13632,10772960,Alberto Fung,8,5,,
13633,107729610,Tianhai Jiang,7,2,,
13634,10772982,T. S. Bajpayee,25,9,,
13635,107729881,Chengxi Fang,8,2,,
13636,107730125,Alex Corbly Sienkiewicz,10,6,,
13637,10773109,Mingzhi Cheng,11,4,,
13638,107731195,Muhammed Abdullah Bülbül,6,1,,
13639,107731599,Clémentine Maureaud,2,1,,
13640,107731649,Hassan Magdy Abd El Razek,25,16,,
13641,107733786,Sara Colombe,2,1,,
13642,107733931,Kayly Ober,7,5,,
13643,107734140,Sanyapong Youkachen,1,1,,
13644,107735723,Gregorio Alfonso Castillo,1,1,,
13645,107737004,Shauna K. Cozad,2,2,,
13646,107737190,C. W. Kneale,10,1,,
13647,107737621,John H Ferguson,38,23,,
13648,107737933,셀란 제레미,1,1,,
13649,10773800,Benteng Ma,18,5,,
13650,107739129,Seiji Sakata,11,5,,
13651,107739335,Silvia Carboni,13,8,,
13652,107739427,Savannah Sparrow,3,3,,
13653,107739894,Christian Castillo,5,2,,
13654,10774017,Chris Hermosa Beach Hassapis,48,16,,
13655,10774053,Robert H Selwitz,82,20,,
13656,107741153,Mohd Saipuddin Suliman,5,2,,
13657,107741216,Giulio Mordonini,1,1,,
13658,107741886,Kari Kadomatsu,1,1,,
13659,107742775,Sung Heuk,2,2,,
13660,107743034,Eric Biggs,41,16,,
13661,107743536,Bhagyashree P Hanmante,1,1,,
13662,107744046,Carmen Koch,8,6,,
13663,10774514,Michelle Nalder,9,4,,
13664,107745447,Katy Foraz,45,9,,
13665,10774714,Rajat Koner,11,6,,
13666,10774735,Chen-Te Wu,20,5,,
13667,107747452,Hao Wu,7,1,,
13668,107747719,Jeasurk Yang,7,3,,
13669,10774795,Nishal Ancelette Fereira,1,1,,
13670,10774798,Aditya Kalro,3,2,,
13671,107748477,Jose Davila,24,7,,
13672,10774886,Byung Cheol Song,197,19,,
13673,10774910,Lukas Mosser,28,9,,
13674,107749426,Patrick Godwin,112,39,,
13675,107752659,Christopher Stolz,15,4,,
13676,10775293,Yaoming Zhu,18,9,,
13677,107752992,Géraud Vilaseca,4,2,,
13678,10775316,Vladana Domazetovic,13,8,,
13679,107753817,Nani Kurniati,35,6,,
13680,107754635,Douglas Wells,5,3,,0
13681,107755753,Imène Boukhris,133,9,,
13682,107756729,George Sprague,5,4,,
13683,10775732,Xiaohao Chen,10,5,,
13684,10775760,John Sonquist,37,16,,
13685,107759005,Maria Amparo Pérez Roda,2,2,,
13686,107759016,Bernd-uwe Hartmann,18,3,,
13687,10776056,Devang Mehta,46,9,,
13688,107760671,Martin Edwards,14,5,,
13689,107760820,Patrick Reil,2,2,,
13690,107760978,Kedar Supriya Amasidha,1,1,,
13691,10776147,Liam R Wilson,13,8,,
13692,10776162,Lukas Arnold,29,15,,
13693,107761784,Shengyin Shen,11,4,,
13694,10776195,Kate Johnson,17,10,,
